t,speed,mph,steer,throttle,longG,latG,yaw,expectYaw,understeer,oversteer,jolt,angVelX,angVelZ,vy,fireRaw,fxActive,fxFired,center,corner,oversteer,brake,texture,scrub,judder,impact,weapon,force
44.246,0.526,1.2,0.000,0.000,-0.014,0.000,0.000,0.000,0.000,0.000,0.141,0.000,0.000,0.007,0,4,0,0,0,0,0,-4,0,0,0,0,-2
44.266,0.526,1.2,0.000,0.000,-0.014,0.000,0.000,0.000,0.000,0.000,0.141,0.000,0.000,0.007,0,4,0,0,0,0,0,0,0,0,0,0,0
44.283,0.526,1.2,0.000,0.000,-0.014,0.000,0.000,0.000,0.000,0.000,0.141,0.000,0.000,0.007,0,4,0,0,0,0,0,4,0,0,0,0,2
44.300,0.520,1.2,0.000,0.000,-0.011,0.000,0.000,0.000,0.000,0.000,0.113,0.000,0.000,0.007,0,4,0,0,0,0,0,3,0,0,0,0,1
44.318,0.520,1.2,0.000,0.000,-0.011,0.000,0.000,0.000,0.000,0.000,0.113,0.000,0.000,0.007,0,4,0,0,0,0,0,-2,0,0,0,0,-1
44.338,0.514,1.1,0.000,0.000,-0.016,0.000,0.000,0.000,0.000,0.000,0.159,0.000,0.000,0.007,0,4,0,0,0,0,0,-4,0,0,0,0,-2
44.370,0.514,1.1,0.000,0.000,-0.016,0.000,0.000,0.000,0.000,0.000,0.159,0.000,0.000,0.007,0,4,0,0,0,0,0,3,0,0,0,0,2
44.388,0.514,1.1,0.000,0.000,-0.016,0.000,0.000,0.000,0.000,0.000,0.159,0.000,0.000,0.007,0,4,0,0,0,0,0,3,0,0,0,0,2
44.408,0.506,1.1,0.000,0.000,-0.012,0.000,0.000,0.000,0.000,0.000,0.117,0.000,0.000,0.007,0,4,0,0,0,0,0,-2,0,0,0,0,-1
44.425,0.506,1.1,0.000,0.000,-0.012,0.000,0.000,0.000,0.000,0.000,0.117,0.000,0.000,0.007,0,4,0,0,0,0,0,-4,0,0,0,0,-2
44.441,0.500,1.1,0.000,0.000,-0.019,0.000,0.000,0.000,0.000,0.000,0.183,0.000,0.000,0.007,0,4,0,0,0,0,0,-2,0,0,0,0,-1
44.466,0.500,1.1,0.000,0.000,-0.019,0.000,0.000,0.000,0.000,0.000,0.183,0.000,0.000,0.007,0,4,0,0,0,0,0,4,0,0,0,0,2
44.488,0.500,1.1,0.000,0.000,-0.019,0.000,0.000,0.000,0.000,0.000,0.183,0.000,0.000,0.007,0,4,0,0,0,0,0,1,0,0,0,0,1
44.504,0.494,1.1,0.000,0.002,-0.010,0.000,0.000,0.000,0.000,0.000,0.095,0.000,0.000,0.006,0,4,0,0,0,0,0,-3,0,0,0,0,-1
44.522,0.494,1.1,0.000,0.002,-0.010,0.000,0.000,0.000,0.000,0.000,0.095,0.000,0.000,0.006,0,4,0,0,0,0,0,-3,0,0,0,0,-2
44.538,0.494,1.1,0.000,0.002,-0.010,0.000,0.000,0.000,0.000,0.000,0.095,0.000,0.000,0.006,0,4,0,0,0,0,0,0,0,0,0,0,0
44.560,0.486,1.1,0.000,0.024,-0.015,0.000,0.000,0.000,0.000,0.000,0.148,0.000,0.000,0.006,0,4,0,0,0,0,0,4,0,0,0,0,2
44.590,0.486,1.1,0.000,0.024,-0.015,0.000,0.000,0.000,0.000,0.000,0.148,0.000,0.000,0.006,0,4,0,0,0,0,0,-2,0,0,0,0,-1
44.621,0.479,1.1,0.000,0.070,-0.010,0.000,0.000,0.000,0.000,0.000,0.098,0.000,0.000,0.006,0,4,0,0,0,0,0,-2,0,0,0,0,-1
44.642,0.479,1.1,0.000,0.070,-0.010,0.000,0.000,0.000,0.000,0.000,0.098,0.000,0.000,0.006,0,4,0,0,0,0,0,3,0,0,0,0,1
44.659,0.473,1.1,0.000,0.644,-0.016,0.000,0.000,0.000,0.000,0.000,0.160,0.000,0.000,0.006,0,4,0,0,0,0,0,3,0,0,0,0,2
44.677,0.473,1.1,0.000,0.644,-0.016,0.000,0.000,0.000,0.000,0.000,0.160,0.000,0.000,0.006,0,4,0,0,0,0,0,-1,0,0,0,0,0
44.694,0.473,1.1,0.000,0.644,-0.016,0.000,0.000,0.000,0.000,0.000,0.160,0.000,0.000,0.006,0,4,0,0,0,0,0,-4,0,0,0,0,-2
44.715,0.465,1.0,0.000,1.000,-0.015,0.000,0.000,0.000,0.000,0.000,0.145,0.000,0.000,0.006,0,4,0,0,0,0,0,-1,0,0,0,0,-1
44.746,0.465,1.0,0.000,1.000,-0.015,0.000,0.000,0.000,0.000,0.000,0.145,0.000,0.000,0.006,0,4,0,0,0,0,0,3,0,0,0,0,2
44.762,0.459,1.0,0.000,1.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.129,0.000,0.000,0.006,0,4,0,0,0,0,0,1,0,0,0,0,0
44.778,0.459,1.0,0.000,1.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.129,0.000,0.000,0.006,0,4,0,0,0,0,0,-3,0,0,0,0,-1
44.798,0.459,1.0,0.000,1.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.129,0.000,0.000,0.006,0,4,0,0,0,0,0,-3,0,0,0,0,-1
44.815,0.453,1.0,0.000,1.000,-0.012,0.000,0.000,0.000,0.000,0.000,0.114,0.000,0.000,0.006,0,4,0,0,0,0,0,1,0,0,0,0,1
44.840,0.453,1.0,0.000,1.000,-0.012,0.000,0.000,0.000,0.000,0.000,0.114,0.000,0.000,0.006,0,4,0,0,0,0,0,3,0,0,0,0,2
44.857,0.453,1.0,0.000,1.000,-0.012,0.000,0.000,0.000,0.000,0.000,0.114,0.000,0.000,0.006,0,4,0,0,0,0,0,0,0,0,0,0,0
44.878,0.445,1.0,0.000,1.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.129,0.000,0.000,0.006,0,4,0,0,0,0,0,-3,0,0,0,0,-2
44.895,0.445,1.0,0.000,1.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.129,0.000,0.000,0.006,0,4,0,0,0,0,0,-2,0,0,0,0,-1
44.918,0.439,1.0,0.000,1.000,-0.015,0.000,0.000,0.000,0.000,0.000,0.151,0.000,0.000,0.006,0,4,0,0,0,0,0,3,0,0,0,0,2
44.935,0.439,1.0,0.000,1.000,-0.015,0.000,0.000,0.000,0.000,0.000,0.151,0.000,0.000,0.006,0,4,0,0,0,0,0,3,0,0,0,0,1
44.956,0.439,1.0,0.000,1.000,-0.015,0.000,0.000,0.000,0.000,0.000,0.151,0.000,0.000,0.006,0,4,0,0,0,0,0,-2,0,0,0,0,-1
44.973,0.433,1.0,0.000,1.000,-0.011,0.000,0.000,0.000,0.000,0.000,0.112,0.000,0.000,0.006,0,4,0,0,0,0,0,-3,0,0,0,0,-1
44.997,0.433,1.0,0.000,1.000,-0.011,0.000,0.000,0.000,0.000,0.000,0.112,0.000,0.000,0.006,0,4,0,0,0,0,0,1,0,0,0,0,0
45.013,0.433,1.0,0.000,1.000,-0.011,0.000,0.000,0.000,0.000,0.000,0.112,0.000,0.000,0.006,0,4,0,0,0,0,0,3,0,0,0,0,2
45.034,0.425,1.0,0.000,1.000,-0.014,0.000,0.000,0.000,0.000,0.000,0.133,0.000,0.000,0.006,0,4,0,0,0,0,0,1,0,0,0,0,1
45.051,0.425,1.0,0.000,1.000,-0.014,0.000,0.000,0.000,0.000,0.000,0.133,0.000,0.000,0.006,0,4,0,0,0,0,0,-2,0,0,0,0,-1
45.068,0.419,0.9,0.000,1.000,-0.018,0.000,0.000,0.000,0.000,0.000,0.177,0.000,0.000,0.006,0,4,0,0,0,0,0,-3,0,0,0,0,-1
45.091,0.419,0.9,0.000,1.000,-0.018,0.000,0.000,0.000,0.000,0.000,0.177,0.000,0.000,0.006,0,4,0,0,0,0,0,1,0,0,0,0,1
45.111,0.419,0.9,0.000,1.000,-0.018,0.000,0.000,0.000,0.000,0.000,0.177,0.000,0.000,0.006,0,4,0,0,0,0,0,3,0,0,0,0,2
45.128,0.413,0.9,0.000,1.000,-0.010,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.005,0,4,0,0,0,0,0,0,0,0,0,0,0
45.145,0.413,0.9,0.000,1.000,-0.010,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.005,0,4,0,0,0,0,0,-3,0,0,0,0,-1
45.168,0.413,0.9,0.000,1.000,-0.010,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.005,0,4,0,0,0,0,0,-1,0,0,0,0,-1
45.190,0.405,0.9,0.000,1.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.132,0.000,0.000,0.005,0,4,0,0,0,0,0,3,0,0,0,0,1
45.206,0.405,0.9,0.000,1.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.132,0.000,0.000,0.005,0,4,0,0,0,0,0,2,0,0,0,0,1
45.223,0.399,0.9,0.000,1.000,-0.019,0.000,0.000,0.000,0.000,0.000,0.182,0.000,0.000,0.005,0,4,0,0,0,0,0,-1,0,0,0,0,0
45.240,0.399,0.9,0.000,1.000,-0.019,0.000,0.000,0.000,0.000,0.000,0.182,0.000,0.000,0.005,0,4,0,0,0,0,0,-3,0,0,0,0,-1
45.260,0.399,0.9,0.000,1.000,-0.019,0.000,0.000,0.000,0.000,0.000,0.182,0.000,0.000,0.005,0,4,0,0,0,0,0,-1,0,0,0,0,-1
45.277,0.393,0.9,0.000,1.000,-0.011,0.000,0.000,0.000,0.000,0.000,0.111,0.000,0.000,0.005,0,4,0,0,0,0,0,2,0,0,0,0,1
45.294,0.393,0.9,0.000,1.000,-0.011,0.000,0.000,0.000,0.000,0.000,0.111,0.000,0.000,0.005,0,4,0,0,0,0,0,3,0,0,0,0,1
45.312,0.393,0.9,0.000,1.000,-0.011,0.000,0.000,0.000,0.000,0.000,0.111,0.000,0.000,0.005,0,4,0,0,0,0,0,0,0,0,0,0,0
45.333,0.385,0.9,0.000,1.000,-0.015,0.000,0.000,0.000,0.000,0.000,0.143,0.000,0.000,0.005,0,4,0,0,0,0,0,-3,0,0,0,0,-1
45.351,0.385,0.9,0.000,1.000,-0.015,0.000,0.000,0.000,0.000,0.000,0.143,0.000,0.000,0.005,0,4,0,0,0,0,0,-1,0,0,0,0,-1
45.367,0.385,0.9,0.000,1.000,-0.015,0.000,0.000,0.000,0.000,0.000,0.143,0.000,0.000,0.005,0,4,0,0,0,0,0,2,0,0,0,0,1
45.385,0.378,0.8,0.000,1.000,-0.012,0.000,0.000,0.000,0.000,0.000,0.118,0.000,0.000,0.005,0,4,0,0,0,0,0,3,0,0,0,0,1
45.405,0.378,0.8,0.000,1.000,-0.012,0.000,0.000,0.000,0.000,0.000,0.118,0.000,0.000,0.005,0,4,0,0,0,0,0,-1,0,0,0,0,0
45.422,0.378,0.8,0.000,1.000,-0.012,0.000,0.000,0.000,0.000,0.000,0.118,0.000,0.000,0.005,0,4,0,0,0,0,0,-3,0,0,0,0,-1
45.439,0.372,0.8,0.000,1.000,-0.011,0.000,0.000,0.000,0.000,0.000,0.112,0.000,0.000,0.005,0,4,0,0,0,0,0,-2,0,0,0,0,-1
45.465,0.372,0.8,0.000,1.000,-0.011,0.000,0.000,0.000,0.000,0.000,0.112,0.000,0.000,0.005,0,4,0,0,0,0,0,2,0,0,0,0,1
45.487,0.364,0.8,0.000,0.742,-0.017,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.005,0,4,0,0,0,0,0,1,0,0,0,0,1
45.504,0.364,0.8,0.000,0.742,-0.017,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.005,0,4,0,0,0,0,0,-2,0,0,0,0,-1
45.521,0.364,0.8,0.000,0.742,-0.017,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.005,0,4,0,0,0,0,0,-3,0,0,0,0,-1
45.544,0.358,0.8,0.000,0.209,-0.011,0.000,0.000,0.000,0.000,0.000,0.106,0.000,0.000,0.005,0,4,0,0,0,0,0,1,0,0,0,0,1
45.565,0.358,0.8,0.000,0.209,-0.011,0.000,0.000,0.000,0.000,0.000,0.106,0.000,0.000,0.005,0,4,0,0,0,0,0,2,0,0,0,0,1
45.590,0.352,0.8,0.000,0.026,-0.013,0.000,0.000,0.000,0.000,0.000,0.131,0.000,0.000,0.005,0,4,0,0,0,0,0,-1,0,0,0,0,0
45.621,0.352,0.8,0.000,0.026,-0.013,0.000,0.000,0.000,0.000,0.000,0.131,0.000,0.000,0.005,0,4,0,0,0,0,0,-1,0,0,0,0,-1
45.642,0.344,0.8,0.000,0.000,-0.016,0.000,0.000,0.000,0.000,0.000,0.157,0.000,0.000,0.005,0,4,0,0,0,0,0,2,0,0,0,0,1
45.669,0.344,0.8,0.000,0.000,-0.016,0.000,0.000,0.000,0.000,0.000,0.157,0.000,0.000,0.005,0,4,0,0,0,0,0,1,0,0,0,0,1
45.686,0.344,0.8,0.000,0.000,-0.016,0.000,0.000,0.000,0.000,0.000,0.157,0.000,0.000,0.005,0,4,0,0,0,0,0,-2,0,0,0,0,-1
45.715,0.338,0.8,0.000,0.000,-0.009,0.000,0.000,0.000,0.000,0.000,0.084,0.000,0.000,0.004,0,4,0,0,0,0,0,-1,0,0,0,0,0
45.735,0.338,0.8,0.000,0.000,-0.009,0.000,0.000,0.000,0.000,0.000,0.084,0.000,0.000,0.004,0,4,0,0,0,0,0,2,0,0,0,0,1
45.752,0.332,0.7,0.000,0.000,-0.016,0.000,0.000,0.000,0.000,0.000,0.158,0.000,0.000,0.004,0,4,0,0,0,0,0,2,0,0,0,0,1
45.769,0.332,0.7,0.000,0.000,-0.016,0.000,0.000,0.000,0.000,0.000,0.158,0.000,0.000,0.004,0,4,0,0,0,0,0,-1,0,0,0,0,0
45.793,0.332,0.7,0.000,0.000,-0.016,0.000,0.000,0.000,0.000,0.000,0.158,0.000,0.000,0.004,0,4,0,0,0,0,0,-2,0,0,0,0,-1
45.814,0.324,0.7,0.000,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.131,0.000,0.000,0.004,0,4,0,0,0,0,0,1,0,0,0,0,0
45.840,0.324,0.7,0.000,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.131,0.000,0.000,0.004,0,4,0,0,0,0,0,2,0,0,0,0,1
45.856,0.318,0.7,0.000,0.073,-0.015,0.000,0.000,0.000,0.000,0.000,0.145,0.000,0.000,0.004,0,4,0,0,0,0,0,0,0,0,0,0,0
45.873,0.318,0.7,0.000,0.073,-0.015,0.000,0.000,0.000,0.000,0.000,0.145,0.000,0.000,0.004,0,4,0,0,0,0,0,-2,0,0,0,0,-1
45.894,0.318,0.7,0.000,0.073,-0.015,0.000,0.000,0.000,0.000,0.000,0.145,0.000,0.000,0.004,0,4,0,0,0,0,0,-1,0,0,0,0,-1
45.918,0.312,0.7,0.000,0.586,-0.010,0.000,0.000,0.000,0.000,0.000,0.099,0.000,0.000,0.004,0,4,0,0,0,0,0,2,0,0,0,0,1
45.935,0.312,0.7,0.000,0.586,-0.010,0.000,0.000,0.000,0.000,0.000,0.099,0.000,0.000,0.004,0,4,0,0,0,0,0,2,0,0,0,0,1
45.951,0.304,0.7,0.000,0.961,-0.024,0.000,0.000,0.000,0.000,0.000,0.239,0.000,0.000,0.004,0,4,0,0,0,0,0,-1,0,0,0,0,0
45.971,0.304,0.7,0.000,0.961,-0.024,0.000,0.000,0.000,0.000,0.000,0.239,0.000,0.000,0.004,0,4,0,0,0,0,0,-2,0,0,0,0,-1
45.997,0.304,0.7,0.000,0.961,-0.024,0.000,0.000,0.000,0.000,0.000,0.239,0.000,0.000,0.004,0,4,0,0,0,0,0,1,0,0,0,0,0
46.014,0.298,0.7,0.000,1.000,-0.010,0.000,0.000,0.000,0.000,0.000,0.097,0.000,0.000,0.004,0,4,0,0,0,0,0,2,0,0,0,0,1
46.043,0.298,0.7,0.000,1.000,-0.010,0.000,0.000,0.000,0.000,0.000,0.097,0.000,0.000,0.004,0,4,0,0,0,0,0,-1,0,0,0,0,0
46.063,0.292,0.7,0.000,1.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.124,0.000,0.000,0.004,0,4,0,0,0,0,0,-2,0,0,0,0,-1
46.090,0.292,0.7,0.000,1.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.124,0.000,0.000,0.004,0,4,0,0,0,0,0,1,0,0,0,0,0
46.121,0.284,0.6,0.000,1.000,-0.014,0.000,0.000,0.000,0.000,0.000,0.137,0.000,0.000,0.004,0,4,0,0,0,0,0,1,0,0,0,0,1
46.143,0.284,0.6,0.000,1.000,-0.014,0.000,0.000,0.000,0.000,0.000,0.137,0.000,0.000,0.004,0,4,0,0,0,0,0,-2,0,0,0,0,-1
46.168,0.278,0.6,0.000,0.586,-0.013,0.000,0.000,0.000,0.000,0.000,0.131,0.000,0.000,0.004,0,4,0,0,0,0,0,-1,0,0,0,0,0
46.184,0.278,0.6,0.000,0.586,-0.013,0.000,0.000,0.000,0.000,0.000,0.131,0.000,0.000,0.004,0,4,0,0,0,0,0,1,0,0,0,0,1
46.215,0.272,0.6,0.000,0.096,-0.013,0.000,0.000,0.000,0.000,0.000,0.129,0.000,0.000,0.004,0,4,0,0,0,0,0,1,0,0,0,0,0
46.236,0.272,0.6,0.000,0.096,-0.013,0.000,0.000,0.000,0.000,0.000,0.129,0.000,0.000,0.004,0,4,0,0,0,0,0,-2,0,0,0,0,-1
46.254,0.272,0.6,0.000,0.096,-0.013,0.000,0.000,0.000,0.000,0.000,0.129,0.000,0.000,0.004,0,4,0,0,0,0,0,-1,0,0,0,0,-1
46.271,0.263,0.6,0.000,0.000,-0.015,0.000,0.000,0.000,0.000,0.000,0.144,0.000,0.000,0.003,0,4,0,0,0,0,0,1,0,0,0,0,0
46.294,0.263,0.6,0.000,0.000,-0.015,0.000,0.000,0.000,0.000,0.000,0.144,0.000,0.000,0.003,0,4,0,0,0,0,0,2,0,0,0,0,1
46.314,0.263,0.6,0.000,0.000,-0.015,0.000,0.000,0.000,0.000,0.000,0.144,0.000,0.000,0.003,0,4,0,0,0,0,0,0,0,0,0,0,0
46.332,0.257,0.6,0.000,0.000,-0.010,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.003,0,4,0,0,0,0,0,-2,0,0,0,0,-1
46.349,0.257,0.6,0.000,0.000,-0.010,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.003,0,4,0,0,0,0,0,-1,0,0,0,0,0
46.365,0.257,0.6,0.000,0.000,-0.010,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.003,0,4,0,0,0,0,0,1,0,0,0,0,1
46.386,0.251,0.6,0.000,0.000,-0.011,0.000,0.000,0.000,0.000,0.000,0.110,0.000,0.000,0.003,0,4,0,0,0,0,0,2,0,0,0,0,1
46.418,0.251,0.6,0.000,0.000,-0.011,0.000,0.000,0.000,0.000,0.000,0.110,0.000,0.000,0.003,0,4,0,0,0,0,0,-2,0,0,0,0,-1
46.435,0.243,0.5,0.000,0.000,-0.017,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.003,0,4,0,0,0,0,0,-1,0,0,0,0,-1
46.451,0.243,0.5,0.000,0.000,-0.017,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.003,0,4,0,0,0,0,0,0,0,0,0,0,0
46.471,0.243,0.5,0.000,0.000,-0.017,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.003,0,4,0,0,0,0,0,2,0,0,0,0,1
46.497,0.237,0.5,0.000,0.000,-0.010,0.000,0.000,0.000,0.000,0.000,0.098,0.000,0.000,0.003,0,4,0,0,0,0,0,0,0,0,0,0,0
46.514,0.237,0.5,0.000,0.000,-0.010,0.000,0.000,0.000,0.000,0.000,0.098,0.000,0.000,0.003,0,4,0,0,0,0,0,-2,0,0,0,0,-1
46.531,0.231,0.5,0.000,0.000,-0.018,0.000,0.000,0.000,0.000,0.000,0.178,0.000,0.000,0.003,0,4,0,0,0,0,0,-1,0,0,0,0,0
46.552,0.231,0.5,0.000,0.000,-0.018,0.000,0.000,0.000,0.000,0.000,0.178,0.000,0.000,0.003,0,4,0,0,0,0,0,1,0,0,0,0,1
46.569,0.231,0.5,0.000,0.000,-0.018,0.000,0.000,0.000,0.000,0.000,0.178,0.000,0.000,0.003,0,4,0,0,0,0,0,2,0,0,0,0,1
46.590,0.223,0.5,0.000,0.000,-0.014,0.000,0.000,0.000,0.000,0.000,0.134,0.000,0.000,0.003,0,4,0,0,0,0,0,-1,0,0,0,0,0
46.622,0.223,0.5,0.000,0.000,-0.014,0.000,0.000,0.000,0.000,0.000,0.134,0.000,0.000,0.003,0,4,0,0,0,0,0,-1,0,0,0,0,0
46.643,0.217,0.5,0.000,0.000,-0.012,0.000,0.000,0.000,0.000,0.000,0.115,0.000,0.000,0.003,0,4,0,0,0,0,0,1,0,0,0,0,1
46.668,0.217,0.5,0.000,0.000,-0.012,0.000,0.000,0.000,0.000,0.000,0.115,0.000,0.000,0.003,0,4,0,0,0,0,0,1,0,0,0,0,0
46.685,0.211,0.5,0.000,0.000,-0.015,0.000,0.000,0.000,0.000,0.000,0.143,0.000,0.000,0.003,0,4,0,0,0,0,0,-1,0,0,0,0,0
46.716,0.211,0.5,0.000,0.000,-0.015,0.000,0.000,0.000,0.000,0.000,0.143,0.000,0.000,0.003,0,4,0,0,0,0,0,0,0,0,0,0,0
46.738,0.203,0.5,0.000,0.000,-0.016,0.000,0.000,0.000,0.000,0.000,0.153,0.000,0.000,0.003,0,4,0,0,0,0,0,1,0,0,0,0,1
46.754,0.203,0.5,0.000,0.000,-0.016,0.000,0.000,0.000,0.000,0.000,0.153,0.000,0.000,0.003,0,4,0,0,0,0,0,1,0,0,0,0,1
46.771,0.203,0.5,0.000,0.000,-0.016,0.000,0.000,0.000,0.000,0.000,0.153,0.000,0.000,0.003,0,4,0,0,0,0,0,-1,0,0,0,0,0
46.793,0.197,0.4,0.000,0.000,-0.011,0.000,0.000,0.000,0.000,0.000,0.110,0.000,0.000,0.003,0,4,0,0,0,0,0,-1,0,0,0,0,-1
46.814,0.197,0.4,0.000,0.000,-0.011,0.000,0.000,0.000,0.000,0.000,0.110,0.000,0.000,0.003,0,4,0,0,0,0,0,0,0,0,0,0,0
46.840,0.191,0.4,0.000,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.129,0.000,0.000,0.003,0,4,0,0,0,0,0,1,0,0,0,0,0
46.872,0.191,0.4,0.000,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.129,0.000,0.000,0.003,0,4,0,0,0,0,0,-1,0,0,0,0,-1
46.893,0.183,0.4,0.003,0.000,-0.016,0.000,0.000,0.000,0.000,0.000,0.152,0.000,0.000,0.002,0,4,0,-4,0,0,0,-1,0,0,0,0,-3
46.910,0.183,0.4,0.003,0.000,-0.016,0.000,0.000,0.000,0.000,0.000,0.152,0.000,0.000,0.002,0,4,0,-4,0,0,0,1,0,0,0,0,-2
46.926,0.183,0.4,0.003,0.000,-0.016,0.000,0.000,0.000,0.000,0.000,0.152,0.000,0.000,0.002,0,4,0,-4,0,0,0,1,0,0,0,0,-1
46.943,0.177,0.4,0.011,0.000,-0.012,0.000,0.000,0.000,0.000,0.000,0.122,0.000,0.000,0.002,0,4,0,-17,0,0,0,0,0,0,0,0,-9
46.964,0.177,0.4,0.011,0.000,-0.012,0.000,0.000,0.000,0.000,0.000,0.122,0.000,0.000,0.002,0,4,0,-17,0,0,0,-1,0,0,0,0,-9
46.996,0.171,0.4,0.032,0.000,-0.011,0.000,0.001,0.000,0.000,0.000,0.111,0.000,0.000,0.002,0,4,0,-49,0,0,0,0,0,0,0,0,-24
47.013,0.171,0.4,0.032,0.000,-0.011,0.000,0.001,0.000,0.000,0.000,0.111,0.000,0.000,0.002,0,4,0,-49,0,0,0,1,0,0,0,0,-24
47.033,0.171,0.4,0.032,0.000,-0.011,0.000,0.001,0.000,0.000,0.000,0.111,0.000,0.000,0.002,0,4,0,-49,0,0,0,0,0,0,0,0,-24
47.050,0.163,0.4,0.071,0.000,-0.015,0.000,0.002,0.000,0.000,0.000,0.151,0.000,0.000,0.002,0,4,0,-108,0,0,0,-1,0,0,0,0,-47
47.068,0.163,0.4,0.071,0.000,-0.015,0.000,0.002,0.000,0.000,0.000,0.151,0.000,0.000,0.002,0,4,0,-108,0,0,0,-1,0,0,0,0,-55
47.090,0.163,0.4,0.071,0.000,-0.015,0.000,0.002,0.000,0.000,0.000,0.151,0.000,0.000,0.002,0,4,0,-108,0,0,0,0,0,0,0,0,-54
47.112,0.157,0.4,0.128,0.000,-0.010,0.000,0.004,0.000,0.000,0.000,0.098,0.000,0.000,0.002,0,4,0,-195,0,0,0,1,0,0,0,0,-82
47.128,0.157,0.4,0.128,0.000,-0.010,0.000,0.004,0.000,0.000,0.000,0.098,0.000,0.000,0.002,0,4,0,-195,0,0,0,0,0,0,0,0,-98
47.146,0.157,0.4,0.128,0.000,-0.010,0.000,0.004,0.000,0.000,0.000,0.098,0.000,0.000,0.002,0,4,0,-195,0,0,0,-1,0,0,0,0,-98
47.169,0.150,0.3,0.195,0.000,-0.011,0.000,0.006,0.000,0.000,0.000,0.107,0.000,0.000,0.002,0,4,0,-296,0,0,0,0,0,0,0,0,-128
47.190,0.150,0.3,0.195,0.000,-0.011,0.000,0.006,0.000,0.000,0.000,0.107,0.000,0.000,0.002,0,4,0,-296,0,0,0,1,0,0,0,0,-148
47.215,0.143,0.3,0.248,0.000,-0.017,0.000,0.007,0.000,0.000,0.000,0.172,0.000,0.000,0.002,0,4,0,-375,0,0,0,0,0,0,0,0,-1063
47.232,0.143,0.3,0.248,0.000,-0.017,0.000,0.007,0.000,0.000,0.000,0.172,0.000,0.000,0.002,0,4,0,-375,0,0,0,-1,0,0,0,0,-1070
47.249,0.143,0.3,0.248,0.000,-0.017,0.000,0.007,0.000,0.000,0.000,0.172,0.000,0.000,0.002,0,4,0,-375,0,0,0,-1,0,0,0,0,-1070
47.270,0.136,0.3,0.286,0.000,-0.011,0.000,0.008,0.000,0.000,0.000,0.110,0.000,0.000,0.002,0,4,0,-433,0,0,0,0,0,0,0,0,-1095
47.294,0.136,0.3,0.286,0.000,-0.011,0.000,0.008,0.000,0.000,0.000,0.110,0.000,0.000,0.002,0,4,0,-433,0,0,0,1,0,0,0,0,-1096
47.311,0.130,0.3,0.310,0.000,-0.015,0.000,0.008,0.000,0.000,0.000,0.148,0.000,0.000,0.002,0,4,0,-468,0,0,0,0,0,0,0,0,-1112
47.328,0.130,0.3,0.310,0.000,-0.015,0.000,0.008,0.000,0.000,0.000,0.148,0.000,0.000,0.002,0,4,0,-468,0,0,0,-1,0,0,0,0,-1113
47.351,0.130,0.3,0.310,0.000,-0.015,0.000,0.008,0.000,0.000,0.000,0.148,0.000,0.000,0.002,0,4,0,-468,0,0,0,0,0,0,0,0,-1112
47.371,0.122,0.3,0.329,0.000,-0.014,0.000,0.008,0.000,0.000,0.000,0.133,0.000,0.000,0.002,0,4,0,-495,0,0,0,1,0,0,0,0,-1124
47.388,0.122,0.3,0.329,0.000,-0.014,0.000,0.008,0.000,0.000,0.000,0.133,0.000,0.000,0.002,0,4,0,-495,0,0,0,1,0,0,0,0,-1124
47.418,0.116,0.3,0.353,0.000,-0.013,0.000,0.008,0.000,0.000,0.000,0.130,0.000,0.000,0.002,0,4,0,-531,0,0,0,-1,0,0,0,0,-1141
47.439,0.116,0.3,0.353,0.000,-0.013,0.000,0.008,0.000,0.000,0.000,0.130,0.000,0.000,0.002,0,4,0,-531,0,0,0,0,0,0,0,0,-1141
47.456,0.116,0.3,0.353,0.000,-0.013,0.000,0.008,0.000,0.000,0.000,0.130,0.000,0.000,0.002,0,4,0,-531,0,0,0,0,0,0,0,0,-1140
