t,offset,oldInt,newInt,oldFloat,newFloat
37.301,228,-1088852266,-1088765618,-0.5993475,-0.6045121
37.302,232,-1088852266,-1088765618,-0.5993475,-0.6045121
37.303,236,-1088852266,-1088765618,-0.5993475,-0.6045121
37.303,240,-1156158851,-1155988861,-0.002295166,-0.002334744
37.304,244,932047577,937162513,1.691787E-05,2.622188E-05
37.305,248,1041624416,1041625614,0.1464133,0.1464312
37.305,260,1061261708,1061345074,0.7561271,0.7610961
37.362,216,-1095545102,-1095174429,-0.3502117,-0.3612586
37.363,220,1009281321,1008699689,0.01027898,0.009737291
37.364,224,1113954981,1113958189,57.40102,57.41326
37.364,228,-1088765618,-1088649824,-0.6045121,-0.611414
37.365,232,-1088765618,-1088649824,-0.6045121,-0.611414
37.365,236,-1088765618,-1088649824,-0.6045121,-0.611414
37.366,240,-1155988861,-1155672553,-0.002334744,-0.002408391
37.367,244,937162513,936402830,2.622188E-05,2.484003E-05
37.367,248,1041625614,1041627709,0.1464312,0.1464624
37.368,260,1061345074,1061562505,0.7610961,0.774056
37.368,352,1027637248,1031868416,0.04699707,0.0630188
37.424,216,-1095174429,-1095069924,-0.3612586,-0.3643731
37.425,220,1008699689,1007139848,0.009737291,0.008284576
37.426,224,1113958189,1113959447,57.41326,57.41806
37.427,228,-1088649824,-1088564909,-0.611414,-0.6164753
37.427,232,-1088649824,-1088564909,-0.611414,-0.6164753
37.428,236,-1088649824,-1088564909,-0.611414,-0.6164753
37.428,240,-1155672553,-1155583375,-0.002408391,-0.002429154
37.429,244,936402830,934365487,2.484003E-05,2.113412E-05
37.43,248,1041627709,1041628530,0.1464624,0.1464746
37.43,260,1061562505,1061640747,0.774056,0.7787196
37.431,352,1031868416,1027366912,0.0630188,0.04598999
37.455,216,-1095069924,-1094871233,-0.3643731,-0.3702945
37.456,220,1007139848,1008403285,0.008284576,0.009461244
37.457,224,1113959447,1113961377,57.41806,57.42542
37.458,228,-1088564909,-1088478057,-0.6164753,-0.6216521
37.458,232,-1088564909,-1088478057,-0.6164753,-0.6216521
37.459,236,-1088564909,-1088478057,-0.6164753,-0.6216521
37.459,240,-1155583375,-1155413826,-0.002429154,-0.00246863
37.46,244,934365487,936015691,2.113412E-05,2.413583E-05
37.461,248,1041628530,1041629791,0.1464746,0.1464934
37.461,260,1061640747,1061724103,0.7787196,0.783688
37.462,352,1027366912,1027637248,0.04598999,0.04699707
37.517,216,-1094871233,-1094489857,-0.3702945,-0.3816604
37.518,220,1008403285,1008736475,0.009461244,0.009771551
37.518,224,1113961377,1113964795,57.42542,57.43846
37.519,228,-1088478057,-1088361920,-0.6216521,-0.6285744
37.52,232,-1088478057,-1088361920,-0.6216521,-0.6285744
37.52,236,-1088478057,-1088361920,-0.6216521,-0.6285744
37.521,240,-1155413826,-1155088385,-0.00246863,-0.002544403
37.521,244,936015691,936450877,2.413583E-05,2.492743E-05
37.522,248,1041629791,1041632023,0.1464934,0.1465267
37.522,260,1061724103,1061941558,0.783688,0.7966493
37.523,352,1027637248,1031868416,0.04699707,0.0630188
37.579,216,-1094489857,-1094384395,-0.3816604,-0.3848034
37.581,220,1008736475,1006683707,0.009771551,0.007859762
37.581,224,1113964795,1113966222,57.43846,57.4439
37.582,228,-1088361920,-1088274857,-0.6285744,-0.6337637
37.582,232,-1088361920,-1088274857,-0.6285744,-0.6337637
37.583,236,-1088361920,-1088274857,-0.6285744,-0.6337637
37.584,240,-1155088385,-1154998391,-0.002544403,-0.002565356
37.584,244,936450877,933769711,2.492743E-05,2.005041E-05
37.585,248,1041632023,1041632955,0.1465267,0.1465406
37.585,260,1061941558,1062021780,0.7966493,0.8014309
37.586,352,1031868416,1027637248,0.0630188,0.04699707
37.612,216,-1094384395,-1094173130,-0.3848034,-0.3910996
37.613,220,1006683707,1009943541,0.007859762,0.01089572
37.614,224,1113966222,1113968176,57.4439,57.45135
37.614,228,-1088274857,-1088187733,-0.6337637,-0.6389567
37.615,232,-1088274857,-1088187733,-0.6337637,-0.6389567
37.615,236,-1088274857,-1088187733,-0.6337637,-0.6389567
37.616,240,-1154998391,-1154818111,-0.002565356,-0.002607331
37.617,244,933769711,938027453,2.005041E-05,2.77952E-05
37.617,248,1041632955,1041634231,0.1465406,0.1465596
37.618,260,1062021780,1062105237,0.8014309,0.8064054
37.674,216,-1094173130,-1093781343,-0.3910996,-0.4027758
37.675,220,1009943541,1006267916,0.01089572,0.007642513
37.676,224,1113968176,1113971482,57.45135,57.46397
37.676,228,-1088187733,-1088073177,-0.6389567,-0.6457848
37.677,232,-1088187733,-1088073177,-0.6389567,-0.6457848
37.678,236,-1088187733,-1088073177,-0.6389567,-0.6457848
37.679,240,-1154818111,-1154483786,-0.002607331,-0.002685172
37.679,244,938027453,933465033,2.77952E-05,1.949621E-05
37.68,248,1041634231,1041636390,0.1465596,0.1465918
37.68,260,1062105237,1062319160,0.8064054,0.8191562
37.681,352,1027637248,1031659520,0.04699707,0.0619812
37.736,216,-1093781343,-1093676440,-0.4027758,-0.4059021
37.737,220,1006267916,1002293825,0.007642513,0.005791933
37.737,224,1113971482,1113972850,57.46397,57.46918
37.738,228,-1088073177,-1087985919,-0.6457848,-0.6509858
37.739,232,-1088073177,-1087985919,-0.6457848,-0.6509858
37.739,236,-1088073177,-1087985919,-0.6457848,-0.6509858
37.74,240,-1154483786,-1154394269,-0.002685172,-0.002706014
37.74,244,933465033,930603929,1.949621E-05,1.477534E-05
37.741,248,1041636390,1041637283,0.1465918,0.1466051
37.741,260,1062319160,1062399603,0.8191562,0.8239509
37.742,352,1031659520,1027637248,0.0619812,0.04699707
37.767,216,-1093676440,-1093459166,-0.4059021,-0.4123774
37.768,220,1002293825,1006096574,0.005791933,0.007562726
37.769,224,1113972850,1113974843,57.46918,57.47679
37.769,228,-1087985919,-1087898545,-0.6509858,-0.6561937
37.77,232,-1087985919,-1087898545,-0.6509858,-0.6561937
37.77,236,-1087985919,-1087898545,-0.6509858,-0.6561937
37.771,240,-1154394269,-1154208862,-0.002706014,-0.002749183
37.771,244,930603929,933353136,1.477534E-05,1.929267E-05
37.772,248,1041637283,1041638585,0.1466051,0.1466245
37.773,260,1062399603,1062483332,0.8239509,0.8289416
37.773,352,1027637248,1027645440,0.04699707,0.04702759
37.831,216,-1093459166,-1093056744,-0.4123774,-0.4243705
37.832,220,1006096574,1006534534,0.007562726,0.007766667
37.832,224,1113974843,1113978350,57.47679,57.49017
37.833,228,-1087898545,-1087783686,-0.6561937,-0.6630398
37.833,232,-1087898545,-1087783686,-0.6561937,-0.6630398
37.834,236,-1087898545,-1087783686,-0.6561937,-0.6630398
37.835,240,-1154208862,-1153865462,-0.002749183,-0.002829137
37.835,244,933353136,933639151,1.929267E-05,1.981293E-05
37.836,248,1041638585,1041640875,0.1466245,0.1466586
37.836,260,1062483332,1062697767,0.8289416,0.8417229
37.837,352,1027645440,1031659520,0.04702759,0.0619812
37.893,216,-1093056744,-1092948761,-0.4243705,-0.4275887
37.894,220,1006534534,1002280025,0.007766667,0.005785507
37.895,224,1113978350,1113979723,57.49017,57.4954
37.895,228,-1087783686,-1087696218,-0.6630398,-0.6682533
37.896,232,-1087783686,-1087696218,-0.6630398,-0.6682533
37.896,236,-1087783686,-1087696218,-0.6630398,-0.6682533
37.897,240,-1153865462,-1153773316,-0.002829137,-0.002850591
37.898,244,933639151,930585904,1.981293E-05,1.475895E-05
37.898,248,1041640875,1041641772,0.1466586,0.146672
37.899,260,1062697767,1062778388,0.8417229,0.8465283
37.899,352,1031659520,1027637248,0.0619812,0.04699707
37.923,216,-1092948761,-1092725604,-0.4275887,-0.4342393
37.924,220,1002280025,1007066918,0.005785507,0.008216655
37.925,224,1113979723,1113981824,57.4954,57.50342
37.926,228,-1087696218,-1087608670,-0.6682533,-0.6734716
37.927,232,-1087696218,-1087608670,-0.6682533,-0.6734716
37.927,236,-1087696218,-1087608670,-0.6682533,-0.6734716
37.928,240,-1153773316,-1153582889,-0.002850591,-0.002894928
37.928,244,930585904,934270232,1.475895E-05,2.096086E-05
37.929,248,1041641772,1041643144,0.146672,0.1466924
37.93,260,1062778388,1062862231,0.8465283,0.8515257
37.987,216,-1092725604,-1092310869,-0.4342393,-0.4465993
37.988,220,1007066918,1006022904,0.008216655,0.007528421
37.989,224,1113981824,1113985348,57.50342,57.51686
37.989,228,-1087608670,-1087491514,-0.6734716,-0.6804546
37.99,232,-1087608670,-1087491514,-0.6734716,-0.6804546
37.99,236,-1087608670,-1087491514,-0.6734716,-0.6804546
37.991,240,-1153582889,-1153228982,-0.002894928,-0.002977329
37.992,244,934270232,933305025,2.096086E-05,1.920515E-05
37.992,248,1041643144,1041645445,0.1466924,0.1467267
37.993,260,1062862231,1063080932,0.8515257,0.8645613
37.994,352,1027637248,1031868416,0.04699707,0.0630188
38.049,216,-1092310869,-1092193655,-0.4465993,-0.4500926
38.05,220,1006022904,1002240835,0.007528421,0.005767257
38.051,224,1113985348,1113986668,57.51686,57.5219
38.052,228,-1087491514,-1087405722,-0.6804546,-0.6855682
38.052,232,-1087491514,-1087405722,-0.6804546,-0.6855682
38.053,236,-1087491514,-1087405722,-0.6804546,-0.6855682
38.053,240,-1153228982,-1153128959,-0.002977329,-0.003000617
38.054,244,933305025,930534718,1.920515E-05,1.471239E-05
38.054,248,1041645445,1041646307,0.1467267,0.1467395
38.055,260,1063080932,1063159629,0.8645613,0.869252
38.056,352,1031868416,1027366912,0.0630188,0.04598999
38.081,216,-1092193655,-1091971956,-0.4500926,-0.4566997
38.082,220,1002240835,1006940126,0.005767257,0.008098571
38.082,224,1113986668,1113988672,57.5219,57.52954
38.083,228,-1087405722,-1087318038,-0.6855682,-0.6907946
38.083,232,-1087405722,-1087318038,-0.6855682,-0.6907946
38.084,236,-1087405722,-1087318038,-0.6855682,-0.6907946
38.084,240,-1153128959,-1152939776,-0.003000617,-0.003044665
38.085,244,930534718,934104626,1.471239E-05,2.065962E-05
38.086,248,1041646307,1041647616,0.1467395,0.146759
38.086,260,1063159629,1063243454,0.869252,0.8742484
38.087,352,1027366912,1027637248,0.04598999,0.04699707
38.142,216,-1091971956,-1091546442,-0.4566997,-0.469381
38.143,220,1006940126,1005646896,0.008098571,0.007353328
38.144,224,1113988672,1113992284,57.52954,57.54332
38.145,228,-1087318038,-1087200636,-0.6907946,-0.6977923
38.145,232,-1087318038,-1087200636,-0.6907946,-0.6977923
38.146,236,-1087318038,-1087200636,-0.6907946,-0.6977923
38.147,240,-1152939776,-1152576671,-0.003044665,-0.003129207
38.147,244,934104626,933059469,2.065962E-05,1.875849E-05
38.148,248,1041647616,1041649975,0.146759,0.1467942
38.148,260,1063243454,1063462143,0.8742484,0.8872833
38.149,352,1027637248,1031868416,0.04699707,0.0630188
38.205,216,-1091546442,-1091428746,-0.469381,-0.4728886
38.206,220,1005646896,1002005667,0.007353328,0.005657749
38.207,224,1113992284,1113993949,57.54332,57.54967
38.207,228,-1087200636,-1087112735,-0.6977923,-0.7030316
38.208,232,-1087200636,-1087112735,-0.6977923,-0.7030316
38.208,236,-1087200636,-1087112735,-0.6977923,-0.7030316
38.209,240,-1152576671,-1152476237,-0.003129207,-0.003152591
38.209,244,933059469,930227559,1.875849E-05,1.443303E-05
38.21,248,1041649975,1041651062,0.1467942,0.1468104
38.211,260,1063462143,1063542805,0.8872833,0.8920911
38.211,352,1031868416,1027637248,0.0630188,0.04699707
38.236,216,-1091428746,-1091193477,-0.4728886,-0.4799002
38.237,220,1002005667,1005197753,0.005657749,0.00714418
38.238,224,1113993949,1113996077,57.54967,57.55779
38.239,228,-1087112735,-1087024749,-0.7030316,-0.708276
38.239,232,-1087112735,-1087024749,-0.7030316,-0.708276
38.24,236,-1087112735,-1087024749,-0.7030316,-0.708276
38.24,240,-1152476237,-1152275474,-0.003152591,-0.003199335
38.241,244,930227559,932766151,1.443303E-05,1.822495E-05
38.242,248,1041651062,1041652452,0.1468104,0.1468311
38.242,260,1063542805,1063626710,0.8920911,0.8970922
38.299,216,-1091193477,-1090757927,-0.4799002,-0.4928806
38.3,220,1005197753,999343441,0.00714418,0.004418053
38.301,224,1113996077,1113999668,57.55779,57.57149
38.301,228,-1087024749,-1086908979,-0.708276,-0.7151764
38.302,232,-1087024749,-1086908979,-0.708276,-0.7151764
38.302,236,-1087024749,-1086908979,-0.708276,-0.7151764
38.303,240,-1152275474,-1151903805,-0.003199335,-0.003285871
38.304,244,932766151,926750366,1.822495E-05,1.127054E-05
38.304,248,1041652452,1041654797,0.1468311,0.146866
38.305,260,1063626710,1063841779,0.8970922,0.9099113
38.306,352,1027637248,1031659520,0.04699707,0.0619812
38.361,216,-1090757927,-1090641141,-0.4928806,-0.4963611
38.362,220,999343441,996202895,0.004418053,0.003430936
38.363,224,1113999668,1114001106,57.57149,57.57697
38.363,228,-1086908979,-1086820937,-0.7151764,-0.7204241
38.364,232,-1086908979,-1086820937,-0.7151764,-0.7204241
38.365,236,-1086908979,-1086820937,-0.7151764,-0.7204241
38.365,240,-1151903805,-1151804147,-0.003285871,-0.003309074
38.366,244,926750366,923981625,1.127054E-05,8.752389E-06
38.367,248,1041654797,1041655736,0.146866,0.14688
38.367,260,1063841779,1063922637,0.9099113,0.9147308
38.368,352,1031659520,1027637248,0.0619812,0.04699707
38.392,216,-1090641141,-1090459537,-0.4963611,-0.5035467
38.393,220,996202895,998412367,0.003430936,0.003984488
38.394,224,1114001106,1114003421,57.57697,57.5858
38.395,228,-1086820937,-1086732694,-0.7204241,-0.7256838
38.395,232,-1086820937,-1086732694,-0.7204241,-0.7256838
38.396,236,-1086820937,-1086732694,-0.7204241,-0.7256838
38.396,240,-1151804147,-1151598403,-0.003309074,-0.003356978
38.397,244,923981625,925534269,8.752389E-06,1.016451E-05
38.398,248,1041655736,1041657248,0.14688,0.1469026
38.398,260,1063922637,1064006792,0.9147308,0.9197469
38.399,352,1027637248,1027645440,0.04699707,0.04702759
38.454,216,-1090459537,-1090236299,-0.5035467,-0.5168527
38.455,220,998412367,997775403,0.003984488,0.003797064
38.456,224,1114003421,1114006908,57.5858,57.59911
38.457,228,-1086732694,-1086616714,-0.7256838,-0.7325968
38.457,232,-1086732694,-1086616714,-0.7256838,-0.7325968
38.458,236,-1086732694,-1086616714,-0.7256838,-0.7325968
38.458,240,-1151598403,-1151217410,-0.003356978,-0.003445684
38.459,244,925534269,925008569,1.016451E-05,9.686389E-06
38.46,248,1041657248,1041659525,0.1469026,0.1469365
38.46,260,1064006792,1064222305,0.9197469,0.9325925
38.461,352,1027645440,1031659520,0.04702759,0.0619812
38.517,216,-1090236299,-1090176551,-0.5168527,-0.5204139
38.518,220,997775403,993420821,0.003797064,0.002783184
38.519,224,1114006908,1114008417,57.59911,57.60486
38.52,228,-1086616714,-1086528486,-0.7325968,-0.7378556
38.521,232,-1086616714,-1086528486,-0.7325968,-0.7378556
38.521,236,-1086616714,-1086528486,-0.7325968,-0.7378556
38.522,240,-1151217410,-1151115439,-0.003445684,-0.003469426
38.522,244,925008569,921582640,9.686389E-06,7.099959E-06
38.523,248,1041659525,1041660511,0.1469365,0.1469512
38.523,260,1064222305,1064303308,0.9325925,0.9374206
38.524,352,1031659520,1027637248,0.0619812,0.04699707
38.549,216,-1090176551,-1090052961,-0.5204139,-0.5277805
38.55,220,993420821,996572133,0.002783184,0.003516906
38.551,224,1114008417,1114010780,57.60486,57.61388
38.551,228,-1086528486,-1086440188,-0.7378556,-0.7431185
38.552,232,-1086528486,-1086440188,-0.7378556,-0.7431185
38.553,236,-1086528486,-1086440188,-0.7378556,-0.7431185
38.553,240,-1151115439,-1150904513,-0.003469426,-0.003518536
38.554,244,921582640,924222760,7.099959E-06,8.9717E-06
38.554,248,1041660511,1041662054,0.1469512,0.1469742
38.555,260,1064303308,1064387531,0.9374206,0.9424407
38.611,216,-1090052961,-1089823680,-0.5277805,-0.5414467
38.612,220,996572133,994221381,0.003516906,0.002969579
38.613,224,1114010780,1114014487,57.61388,57.62802
38.614,228,-1086440188,-1086321909,-0.7431185,-0.7501685
38.614,232,-1086440188,-1086321909,-0.7431185,-0.7501685
38.615,236,-1086440188,-1086321909,-0.7431185,-0.7501685
38.615,240,-1150904513,-1150513207,-0.003518536,-0.003609644
38.616,244,924222760,922628270,8.9717E-06,7.575457E-06
38.616,248,1041662054,1041664475,0.1469742,0.1470103
38.617,260,1064387531,1064607223,0.9424407,0.9555354
38.618,352,1027637248,1031868416,0.04699707,0.0630188
38.674,216,-1089823680,-1089590505,-0.5414467,-0.555345
38.675,220,994221381,1066835256,0.002969579,1.176673
38.675,224,1114014487,-1033488667,57.62802,-57.55361
38.676,228,-1086321909,-1086405473,-0.7501685,-0.7451877
38.677,232,-1086321909,-1086405473,-0.7501685,-0.7451877
38.677,236,-1086321909,-1086405473,-0.7501685,-0.7451877
38.678,240,-1150513207,-1150115254,-0.003609644,-0.0037023
38.678,244,922628270,994359411,7.575457E-06,0.003001717
38.679,248,1041664475,-1105831912,0.1470103,-0.1468204
38.68,260,1064607223,1064665401,0.9555354,0.959003
38.68,352,1031868416,1027366912,0.0630188,0.04598999
38.705,216,-1089590505,-1089884891,-0.555345,-0.5377982
38.705,220,1066835256,1007558925,1.176673,0.008674872
38.706,224,-1033488667,1114018423,-57.55361,57.64303
38.707,228,-1086405473,-1086316958,-0.7451877,-0.7504636
38.707,232,-1086405473,-1086316958,-0.7451877,-0.7504636
38.708,236,-1086405473,-1086316958,-0.7451877,-0.7504636
38.708,240,-1150115254,-1150617674,-0.0037023,-0.003585321
38.709,244,994359411,934912853,0.003001717,2.212978E-05
38.709,248,-1105831912,1041667045,-0.1468204,0.1470485
38.71,260,1064665401,1064730233,0.959003,0.9628673
38.711,352,1027366912,1027637248,0.04598999,0.04699707
38.767,216,-1089884891,-1089823090,-0.5377982,-0.5414819
38.768,220,1007558925,983835529,0.008674872,0.00125228
38.769,224,1114018423,1114022479,57.64303,57.6585
38.769,228,-1086316958,-1086314926,-0.7504636,-0.7505847
38.77,232,-1086316958,-1086314926,-0.7504636,-0.7505847
38.77,236,-1086316958,-1086314926,-0.7504636,-0.7505847
38.771,240,-1150617674,-1150512200,-0.003585321,-0.003609879
38.771,244,934912853,911631017,2.212978E-05,3.194591E-06
38.772,248,1041667045,1041669694,0.1470485,0.147088
38.773,260,1064730233,1064869125,0.9628673,0.9711459
38.773,352,1027637248,1031868416,0.04699707,0.0630188
38.83,216,-1089823090,-1089593762,-0.5414819,-0.5551509
38.831,220,983835529,1066002855,0.00125228,1.077443
38.831,224,1114022479,-1033496418,57.6585,-57.52404
38.832,228,-1086314926,-1086400120,-0.7505847,-0.7455068
38.832,232,-1086314926,-1086400120,-0.7505847,-0.7455068
38.833,236,-1086314926,-1086400120,-0.7505847,-0.7455068
38.834,240,-1150512200,-1150120814,-0.003609879,-0.003701006
38.834,244,911631017,993272193,3.194591E-06,0.002748579
38.835,248,1041669694,-1105836974,0.147088,-0.146745
38.836,260,1064869125,1064903823,0.9711459,0.9732141
38.836,352,1031868416,1027637248,0.0630188,0.04699707
38.861,216,-1089593762,-1089885872,-0.5551509,-0.5377398
38.862,220,1066002855,-1147724973,1.077443,-0.004611412
38.863,224,-1033496418,1114026575,-57.52404,57.67413
38.864,228,-1086400120,-1086311372,-0.7455068,-0.7507966
38.864,232,-1086400120,-1086311372,-0.7455068,-0.7507966
38.865,236,-1086400120,-1086311372,-0.7455068,-0.7507966
38.866,240,-1150120814,-1150619348,-0.003701006,-0.003584932
38.866,244,993272193,-1220190935,0.002748579,-1.176381E-05
38.867,248,-1105836974,1041672369,-0.146745,0.1471279
38.868,260,1064903823,1064946134,0.9732141,0.975736
38.923,216,-1089885872,-1089821584,-0.5377398,-0.5415716
38.924,220,-1147724973,-1141379483,-0.004611412,-0.007566261
38.925,224,1114026575,1114030365,57.67413,57.68859
38.926,228,-1086311372,-1086309135,-0.7507966,-0.7509299
38.926,232,-1086311372,-1086309135,-0.7507966,-0.7509299
38.927,236,-1086311372,-1086309135,-0.7507966,-0.7509299
38.928,240,-1150619348,-1150509630,-0.003584932,-0.003610477
38.928,244,-1220190935,-1214125554,-1.176381E-05,-1.930169E-05
38.929,248,1041672369,1041674844,0.1471279,0.1471648
38.93,260,1064946134,1065032613,0.975736,0.9808906
38.93,352,1027637248,1031659520,0.04699707,0.0619812
38.986,216,-1089821584,-1089474253,-0.5415716,-0.5622742
38.987,220,-1141379483,1065212186,-0.007566261,0.991594
38.988,224,1114030365,-1020927214,57.68859,-165.887
38.988,228,-1086309135,-1086554941,-0.7509299,-0.7362787
38.989,232,-1086309135,-1086554941,-0.7509299,-0.7362787
38.989,236,-1086309135,-1086554941,-0.7509299,-0.7362787
38.99,240,-1150509630,-1149916852,-0.003610477,-0.003748494
38.991,244,-1214125554,992331584,-1.930169E-05,0.002529576
38.991,248,1041674844,-1093096654,0.1471648,-0.4231811
38.992,260,1065032613,1065017423,0.9808906,0.9799852
38.993,352,1031659520,1027637248,0.0619812,0.04699707
39.017,216,-1089474253,-1090006387,-0.5622742,-0.5305565
39.018,220,1065212186,-1132607315,0.991594,-0.01548974
39.019,224,-1020927214,-1035288849,-165.887,-50.68646
39.019,228,-1086554941,-1086631727,-0.7362787,-0.7317019
39.02,232,-1086554941,-1086631727,-0.7362787,-0.7317019
39.021,236,-1086554941,-1086631727,-0.7362787,-0.7317019
39.021,240,-1149916852,-1150825026,-0.003748494,-0.003537043
39.022,244,992331584,-1205486458,0.002529576,-3.951464E-05
39.022,248,-1093096654,-1107007541,-0.4231811,-0.1293022
39.023,260,1065017423,1065007576,0.9799852,0.9793983
39.023,352,1027637248,1027645440,0.04699707,0.04702759
39.08,216,-1090006387,-1090213199,-0.5305565,-0.5182295
39.081,220,-1132607315,-1156012718,-0.01548974,-0.00232919
39.082,224,-1035288849,-1035293232,-50.68646,-50.66974
39.082,228,-1086631727,-1086734528,-0.7317019,-0.7255745
39.083,232,-1086631727,-1086734528,-0.7317019,-0.7255745
39.083,236,-1086631727,-1086734528,-0.7317019,-0.7255745
39.084,240,-1150825026,-1151177985,-0.003537043,-0.003454864
39.084,244,-1205486458,-1228447804,-3.951464E-05,-5.941811E-06
39.085,248,-1107007541,-1107010403,-0.1293022,-0.1292595
39.085,260,1065007576,1064960555,0.9793983,0.9765956
39.086,352,1027645440,1031659520,0.04702759,0.0619812
39.142,216,-1090213199,-1090269480,-0.5182295,-0.5148749
39.143,220,-1156012718,982630946,-0.00232919,0.001112048
39.143,224,-1035293232,-1035294927,-50.66974,-50.66327
39.144,228,-1086734528,-1086811442,-0.7255745,-0.7209901
39.144,232,-1086734528,-1086811442,-0.7255745,-0.7209901
39.145,236,-1086734528,-1086811442,-0.7255745,-0.7209901
39.146,240,-1151177985,-1151274039,-0.003454864,-0.003432499
39.146,244,-1228447804,910057683,-5.941811E-06,2.836857E-06
39.147,248,-1107010403,-1107011510,-0.1292595,-0.129243
39.147,260,1064960555,1064933056,0.9765956,0.9749565
39.148,352,1031659520,1027637248,0.0619812,0.04699707
39.174,216,-1090269480,-1090380548,-0.5148749,-0.5082548
39.175,220,982630946,991232686,0.001112048,0.002273719
39.175,224,-1035294927,-1035297421,-50.66327,-50.65376
39.176,228,-1086811442,-1086888366,-0.7209901,-0.716405
39.176,232,-1086811442,-1086888366,-0.7209901,-0.716405
39.177,236,-1086811442,-1086888366,-0.7209901,-0.716405
39.178,240,-1151274039,-1151463594,-0.003432499,-0.003388365
39.178,244,910057683,918724668,2.836857E-06,5.800304E-06
39.179,248,-1107011510,-1107013139,-0.129243,-0.1292188
39.18,260,1064933056,1064898306,0.9749565,0.9728853
39.236,216,-1090380548,-1090646285,-0.5082548,-0.4962078
39.237,220,991232686,994222859,0.002273719,0.002969923
39.237,224,-1035297421,-1035301568,-50.65376,-50.63794
39.238,228,-1086888366,-1086992886,-0.716405,-0.7101752
39.238,232,-1086888366,-1086992886,-0.716405,-0.7101752
39.239,236,-1086888366,-1086992886,-0.716405,-0.7101752
39.24,240,-1151463594,-1151808537,-0.003388365,-0.003308052
39.24,244,918724668,922630200,5.800304E-06,7.576335E-06
39.241,248,-1107013139,-1107015847,-0.1292188,-0.1291784
39.241,260,1064898306,1064793465,0.9728853,0.9666362
39.242,352,1027637248,1031868416,0.04699707,0.0630188
39.299,216,-1090646285,-1090761576,-0.4962078,-0.4927719
39.3,220,994222859,990528919,0.002969923,0.002109861
39.301,224,-1035301568,-1035303257,-50.63794,-50.6315
39.301,228,-1086992886,-1087068227,-0.7101752,-0.7056845
39.302,232,-1086992886,-1087068227,-0.7101752,-0.7056845
39.302,236,-1086992886,-1087068227,-0.7101752,-0.7056845
39.303,240,-1151808537,-1151906918,-0.003308052,-0.003285146
39.304,244,922630200,917805462,7.576335E-06,5.382298E-06
39.304,248,-1107015847,-1107016950,-0.1291784,-0.129162
39.305,260,1064793465,1064749817,0.9666362,0.9640346
39.305,352,1031868416,1027366912,0.0630188,0.04598999
39.329,216,-1090761576,-1090971672,-0.4927719,-0.4865105
39.33,220,990528919,990729196,0.002109861,0.002156491
39.331,224,-1035303257,-1035305598,-50.6315,-50.62257
39.332,228,-1087068227,-1087145135,-0.7056845,-0.7011004
39.332,232,-1087068227,-1087145135,-0.7056845,-0.7011004
39.333,236,-1087068227,-1087145135,-0.7056845,-0.7011004
39.333,240,-1151906918,-1152086200,-0.003285146,-0.003243404
39.334,244,917805462,918067048,5.382298E-06,5.501253E-06
39.334,248,-1107016950,-1107018479,-0.129162,-0.1291392
39.335,260,1064749817,1064699496,0.9640346,0.9610353
39.336,352,1027366912,1027637248,0.04598999,0.04699707
39.392,216,-1090971672,-1091366415,-0.4865105,-0.4747463
39.393,220,990729196,988376166,0.002156491,0.001780879
39.394,224,-1035305598,-1035309564,-50.62257,-50.60744
39.395,228,-1087145135,-1087249592,-0.7011004,-0.6948743
39.395,232,-1087145135,-1087249592,-0.7011004,-0.6948743
39.396,236,-1087145135,-1087249592,-0.7011004,-0.6948743
39.396,240,-1152086200,-1152423048,-0.003243404,-0.003164975
39.397,244,918067048,915959958,5.501253E-06,4.54306E-06
39.398,248,-1107018479,-1107021069,-0.1291392,-0.1291006
39.398,260,1064699496,1064559254,0.9610353,0.9526762
39.399,352,1027637248,1031868416,0.04699707,0.0630188
39.454,216,-1091366415,-1091476732,-0.4747463,-0.4714586
39.455,220,988376166,984814709,0.001780879,0.001366271
39.456,224,-1035309564,-1035311215,-50.60744,-50.60114
39.457,228,-1087249592,-1087326473,-0.6948743,-0.6902918
39.457,232,-1087249592,-1087326473,-0.6948743,-0.6902918
39.458,236,-1087249592,-1087326473,-0.6948743,-0.6902918
39.458,240,-1152423048,-1152517185,-0.003164975,-0.003143057
39.459,244,915959958,912909945,4.54306E-06,3.485386E-06
39.46,248,-1107021069,-1107022147,-0.1291006,-0.1290845
39.46,260,1064559254,1064503713,0.9526762,0.9493657
39.461,352,1031868416,1027637248,0.0630188,0.04699707
39.487,216,-1091476732,-1091688416,-0.4714586,-0.4651499
39.488,220,984814709,990157892,0.001366271,0.002023474
39.489,224,-1035311215,-1035313711,-50.60114,-50.59162
39.489,228,-1087326473,-1087403402,-0.6902918,-0.6857065
39.49,232,-1087326473,-1087403402,-0.6902918,-0.6857065
39.49,236,-1087326473,-1087403402,-0.6902918,-0.6857065
39.491,240,-1152517185,-1152697822,-0.003143057,-0.003100999
39.491,244,912909945,917320856,3.485386E-06,5.161924E-06
39.492,248,-1107022147,-1107023777,-0.1290845,-0.1290603
39.493,260,1064503713,1064443584,0.9493657,0.9457817
39.549,216,-1091688416,-1092072728,-0.4651499,-0.4536965
39.55,220,990157892,991229771,0.002023474,0.002273041
39.551,224,-1035313711,-1035317488,-50.59162,-50.57721
39.552,228,-1087403402,-1087506131,-0.6857065,-0.6795834
